,Unnamed: 0,Country,Daily new confirmed cases of COVID-19,daily_vaccinations
10777941,10777941,United States,115824,4819
10778748,10778748,United States,211284,4819
10779555,10779555,United States,464495,4819
10780362,10780362,United States,389514,4819
10781169,10781169,United States,474309,4819
10781976,10781976,United States,584647,4819
10782783,10782783,United States,471965,4819
10783590,10783590,United States,302957,4819
10784397,10784397,United States,390858,4819
10785204,10785204,United States,902391,4819
10786011,10786011,United States,732514,4819
10786818,10786818,United States,702790,4819
10787625,10787625,United States,798436,4819
10788432,10788432,United States,852951,4819
10789239,10789239,United States,448743,4819
10790046,10790046,United States,486541,4819
10790853,10790853,United States,1265520,4819
10791660,10791660,United States,803539,4819
10792467,10792467,United States,855880,4819
10793274,10793274,United States,892303,4819
10794081,10794081,United States,898407,4819
10794888,10794888,United States,465957,4819
10795695,10795695,United States,418737,4819
10796502,10796502,United States,968465,4819
10797309,10797309,United States,856293,4819
10798116,10798116,United States,780466,4819
10798923,10798923,United States,776490,4819
10799730,10799730,United States,776480,4819
10800537,10800537,United States,328564,4819
10801344,10801344,United States,314947,4819
10802151,10802151,United States,1011148,4819
10802958,10802958,United States,493232,4819
10803765,10803765,United States,545225,4819
10804572,10804572,United States,572820,4819
10805379,10805379,United States,523326,4819
10806186,10806186,United States,222172,4819
10806993,10806993,United States,158214,4819
10807800,10807800,United States,576521,4819
10808607,10808607,United States,296458,4819
10809414,10809414,United States,303405,4819
10810221,10810221,United States,350050,4819
10811028,10811028,United States,281890,4819
10811835,10811835,United States,104762,4819
10812642,10812642,United States,96578,4819
10813449,10813449,United States,305358,4819
10814256,10814256,United States,197921,4819
10815063,10815063,United States,196394,4819
10815870,10815870,United States,165790,4819
10816677,10816677,United States,155309,4819
10817484,10817484,United States,67888,4819
10818291,10818291,United States,47904,4819
10819098,10819098,United States,174293,4819
10819905,10819905,United States,108080,4819
10820712,10820712,United States,105714,4819
10821519,10821519,United States,100475,4819
10822326,10822326,United States,103802,4819
10823133,10823133,United States,40797,4819
10823940,10823940,United States,31174,4819
10824747,10824747,United States,48413,4819
10825554,10825554,United States,115022,4819
10826361,10826361,United States,73662,4819
10827168,10827168,United States,75062,4819
10827975,10827975,United States,74142,4819
10828782,10828782,United States,25662,4819
10830396,10830396,United States,76237,4819
10831203,10831203,United States,63819,4819
10832010,10832010,United States,52784,4819
10832817,10832817,United States,51622,4819
10833624,10833624,United States,44216,4819
10834431,10834431,United States,14292,4819
10835238,10835238,United States,8941,4819
10836045,10836045,United States,57277,4819
10836852,10836852,United States,31172,4819
10837659,10837659,United States,46110,4819
10838466,10838466,United States,39598,4819
10839273,10839273,United States,36942,4819
10840080,10840080,United States,12159,4819
10841694,10841694,United States,60969,4819
10842501,10842501,United States,24495,4819
10843308,10843308,United States,37828,4819
10844115,10844115,United States,33159,4819
10844922,10844922,United States,31004,4819
10845729,10845729,United States,9881,4819
10846536,10846536,United States,10038,4819
10847343,10847343,United States,38828,4819
10848150,10848150,United States,24771,4819
10848957,10848957,United States,45160,4819
10849764,10849764,United States,36077,4819
10850571,10850571,United States,28714,4819
10851378,10851378,United States,12511,4819
10852992,10852992,United States,32427,4819
10853799,10853799,United States,24078,4819
10854606,10854606,United States,48239,4819
10855413,10855413,United States,40063,4819
10856220,10856220,United States,27393,4819
10857027,10857027,United States,11677,4819
10857834,10857834,United States,10548,4819
10858641,10858641,United States,26930,4819
10859448,10859448,United States,33374,4819
10860255,10860255,United States,42256,4819
10861062,10861062,United States,33806,4819
10861869,10861869,United States,42601,4819
10862676,10862676,United States,14053,4819
10863483,10863483,United States,17314,4819
10864290,10864290,United States,34571,4819
10865097,10865097,United States,28789,4819
10865904,10865904,United States,46149,4819
10866711,10866711,United States,62708,4819
10867518,10867518,United States,44355,4819
10868325,10868325,United States,16817,4819
10869132,10869132,United States,18767,4819
10869939,10869939,United States,36003,4819
10870746,10870746,United States,53418,4819
10871553,10871553,United States,57408,4819
10872360,10872360,United States,49509,4819
10873167,10873167,United States,68799,4819
10873974,10873974,United States,23458,4819
10874781,10874781,United States,21103,4819
10875588,10875588,United States,49858,4819
10876395,10876395,United States,64414,4819
10877202,10877202,United States,77145,4819
10878009,10878009,United States,61915,4819
10878816,10878816,United States,80656,4819
10879623,10879623,United States,25939,4819
10881237,10881237,United States,64100,4819
10882044,10882044,United States,72566,4819
10882851,10882851,United States,100537,4819
10883658,10883658,United States,80010,4819
10884465,10884465,United States,95732,4819
10885272,10885272,United States,27518,4819
10886079,10886079,United States,31753,4819
10886886,10886886,United States,100982,4819
10887693,10887693,United States,100249,4819
10888500,10888500,United States,127795,4819
10889307,10889307,United States,98705,4819
10890114,10890114,United States,117953,4819
10890921,10890921,United States,29099,4819
10891728,10891728,United States,46227,4819
10892535,10892535,United States,123395,4819
10893342,10893342,United States,129614,4819
10894149,10894149,United States,146420,4819
10894956,10894956,United States,109730,4819
10895763,10895763,United States,150010,4819
10896570,10896570,United States,36406,4819
10897377,10897377,United States,44879,4819
10898184,10898184,United States,110873,4819
10898991,10898991,United States,133342,4819
10899798,10899798,United States,153916,4819
10900605,10900605,United States,113174,4819
10901412,10901412,United States,148130,4819
10902219,10902219,United States,36051,4819
10903026,10903026,United States,35465,4819
10903833,10903833,United States,55525,4819
10904640,10904640,United States,155982,4819
10905447,10905447,United States,140951,4819
10906254,10906254,United States,111559,4819
10907061,10907061,United States,140094,4819
10907868,10907868,United States,47471,4819
10908675,10908675,United States,43315,4819
10909482,10909482,United States,99664,4819
10910289,10910289,United States,152307,4819
10911096,10911096,United States,144559,4819
10911903,10911903,United States,105965,4819
10912710,10912710,United States,147763,4819
10913517,10913517,United States,37707,4819
10914324,10914324,United States,38721,4819
10915131,10915131,United States,91358,4819
10915938,10915938,United States,138010,4819
10916745,10916745,United States,143175,4819
10917552,10917552,United States,97574,4819
10918359,10918359,United States,125711,4819
10919166,10919166,United States,35853,4819
10919973,10919973,United States,35517,4819
10920780,10920780,United States,52244,4819
10921587,10921587,United States,186492,4819
10922394,10922394,United States,134198,4819
10923201,10923201,United States,101869,4819
10924008,10924008,United States,163464,4819
10924815,10924815,United States,44012,4819
10926429,10926429,United States,96530,4819
10927236,10927236,United States,154793,4819
10928043,10928043,United States,148959,4819
10928850,10928850,United States,112856,4819
10929657,10929657,United States,172444,4819
10930464,10930464,United States,48178,4819
10931271,10931271,United States,46196,4819
10932078,10932078,United States,45747,4819
10932885,10932885,United States,169689,4819
10933692,10933692,United States,145751,4819
10934499,10934499,United States,120595,4819
10935306,10935306,United States,167613,4819
10936113,10936113,United States,55577,4819
10936920,10936920,United States,57136,4819
10937727,10937727,United States,113656,4819
10938534,10938534,United States,184135,4819
10939341,10939341,United States,156001,4819
10940148,10940148,United States,138983,4819
10940955,10940955,United States,182741,4819
10941762,10941762,United States,57577,4819
10942569,10942569,United States,56070,4819
10943376,10943376,United States,101687,4819
10944183,10944183,United States,179375,4819
10944990,10944990,United States,158884,4819
10945797,10945797,United States,148445,4819
10946604,10946604,United States,206657,4819
10947411,10947411,United States,53259,4819
10948218,10948218,United States,54599,4819
10949025,10949025,United States,106403,4819
10949832,10949832,United States,168680,4819
10950639,10950639,United States,160831,4819
10951446,10951446,United States,144834,4819
10952253,10952253,United States,259377,4819
10953060,10953060,United States,37913,4819
10953867,10953867,United States,37944,4819
10954674,10954674,United States,119038,4819
10955481,10955481,United States,161349,4819
10956288,10956288,United States,149835,4819
10957095,10957095,United States,131403,4819
10957902,10957902,United States,150569,4819
10958709,10958709,United States,33241,4819
10959516,10959516,United States,32807,4819
10960323,10960323,United States,98627,4819
10961937,10961937,United States,138358,4819
10962744,10962744,United States,125122,4819
10963551,10963551,United States,136195,4819
10964358,10964358,United States,30589,4819
10965972,10965972,United States,99341,4819
