,Unnamed: 0.1,Unnamed: 0,Country,Daily new confirmed cases of COVID-19,daily_vaccinations
4118,5491559,5491559,Morocco,1241.0,45000
4117,5490798,5490798,Morocco,1499.0,45000
4101,5401000,5401000,Morocco,259.0,45000
4102,5418503,5418503,Morocco,199.0,45000
4103,5439050,5439050,Morocco,68.0,45000
4104,5449704,5449704,Morocco,539.0,45000
4105,5453509,5453509,Morocco,563.0,45000
4106,5459597,5459597,Morocco,333.0,45000
4107,5470251,5470251,Morocco,283.0,45000
4137,5512106,5512106,Morocco,2157.0,45000
4108,5475578,5475578,Morocco,302.0,45000
4110,5480144,5480144,Morocco,826.0,45000
4111,5480905,5480905,Morocco,1046.0,45000
4112,5481666,5481666,Morocco,1063.0,45000
4113,5485471,5485471,Morocco,1283.0,45000
4114,5486232,5486232,Morocco,1144.0,45000
4115,5486993,5486993,Morocco,1018.0,45000
4116,5487754,5487754,Morocco,1345.0,45000
4109,5479383,5479383,Morocco,500.0,45000
4138,5512867,5512867,Morocco,1889.0,45000
4139,5513628,5513628,Morocco,2430.0,45000
4140,5514389,5514389,Morocco,2238.0,45000
4161,5536458,5536458,Morocco,2563.0,45000
4162,5537219,5537219,Morocco,1357.0,45000
4163,5539502,5539502,Morocco,3317.0,45000
4164,5540263,5540263,Morocco,3498.0,45000
4165,5541024,5541024,Morocco,3763.0,45000
4166,5541785,5541785,Morocco,2721.0,45000
4167,5543307,5543307,Morocco,3254.0,45000
4160,5535697,5535697,Morocco,3443.0,45000
4168,5544068,5544068,Morocco,3577.0,45000
4170,5545590,5545590,Morocco,3685.0,45000
4171,5547873,5547873,Morocco,2264.0,45000
4172,5548634,5548634,Morocco,3988.0,45000
4173,5549395,5549395,Morocco,3985.0,45000
4174,5550156,5550156,Morocco,4320.0,45000
4175,5550917,5550917,Morocco,3256.0,45000
4176,5551678,5551678,Morocco,3790.0,45000
4169,5544829,5544829,Morocco,4151.0,45000
4178,5553200,5553200,Morocco,2526.0,45000
4159,5533414,5533414,Morocco,2776.0,45000
4157,5531131,5531131,Morocco,2044.0,45000
4141,5515911,5515911,Morocco,1517.0,45000
4142,5516672,5516672,Morocco,2121.0,45000
4143,5517433,5517433,Morocco,1692.0,45000
4144,5519716,5519716,Morocco,2552.0,45000
4145,5521238,5521238,Morocco,1376.0,45000
4146,5522760,5522760,Morocco,2397.0,45000
4147,5523521,5523521,Morocco,2356.0,45000
4158,5532653,5532653,Morocco,2553.0,45000
4148,5524282,5524282,Morocco,2423.0,45000
4150,5525804,5525804,Morocco,2444.0,45000
4151,5526565,5526565,Morocco,1422.0,45000
4152,5527326,5527326,Morocco,2076.0,45000
4153,5528087,5528087,Morocco,2470.0,45000
4154,5528848,5528848,Morocco,2391.0,45000
4155,5529609,5529609,Morocco,2521.0,45000
4156,5530370,5530370,Morocco,2663.0,45000
4149,5525043,5525043,Morocco,2719.0,45000
4258,5671155,5671155,Morocco,696.0,45000
4195,5567659,5567659,Morocco,4702.0,45000
4260,5672677,5672677,Morocco,635.0,45000
4360,5888040,5888040,Morocco,5428.0,45000
4361,5888801,5888801,Morocco,3177.0,45000
4362,5889562,5889562,Morocco,7756.0,45000
4363,5890323,5890323,Morocco,9355.0,45000
4364,5891084,5891084,Morocco,9061.0,45000
4365,5892606,5892606,Morocco,7638.0,45000
4366,5893367,5893367,Morocco,4435.0,45000
4367,5894128,5894128,Morocco,2750.0,45000
4368,5894889,5894889,Morocco,6362.0,45000
4369,5895650,5895650,Morocco,7002.0,45000
4370,5896411,5896411,Morocco,5560.0,45000
4371,5898694,5898694,Morocco,2255.0,45000
4372,5899455,5899455,Morocco,1321.0,45000
4373,5900977,5900977,Morocco,3051.0,45000
4374,5901738,5901738,Morocco,2861.0,45000
4359,5887279,5887279,Morocco,8826.0,45000
4358,5885757,5885757,Morocco,8338.0,45000
4357,5884996,5884996,Morocco,5518.0,45000
4356,5884235,5884235,Morocco,7336.0,45000
4340,5805091,5805091,Morocco,1082.0,45000
4341,5805852,5805852,Morocco,1098.0,45000
4342,5811940,5811940,Morocco,655.0,45000
4343,5829443,5829443,Morocco,185.0,45000
4344,5865210,5865210,Morocco,209.0,45000
4345,5873581,5873581,Morocco,1184.0,45000
4346,5874342,5874342,Morocco,1504.0,45000
4375,5903260,5903260,Morocco,2067.0,45000
4347,5875103,5875103,Morocco,1960.0,45000
4349,5876625,5876625,Morocco,2328.0,45000
4350,5878908,5878908,Morocco,4299.0,45000
4351,5879669,5879669,Morocco,5618.0,45000
4352,5880430,5880430,Morocco,6050.0,45000
4353,5881191,5881191,Morocco,6428.0,45000
4354,5881952,5881952,Morocco,7064.0,45000
4355,5882713,5882713,Morocco,4963.0,45000
4348,5875864,5875864,Morocco,2034.0,45000
4376,5904021,5904021,Morocco,1202.0,45000
4377,5909348,5909348,Morocco,634.0,45000
4378,5912392,5912392,Morocco,636.0,45000
4259,5671916,5671916,Morocco,663.0,45000
4400,6014366,6014366,Morocco,3370.0,45000
4401,6015127,6015127,Morocco,3306.0,45000
4402,6015888,6015888,Morocco,1720.0,45000
4403,6017410,6017410,Morocco,3849.0,45000
4404,6018171,6018171,Morocco,3043.0,45000
4405,6018932,6018932,Morocco,2782.0,45000
4398,6012844,6012844,Morocco,3604.0,45000
4406,6019693,6019693,Morocco,2451.0,45000
4408,6023498,6023498,Morocco,2064.0,45000
4409,6024259,6024259,Morocco,1943.0,45000
4410,6025020,6025020,Morocco,2021.0,45000
4411,6025781,6025781,Morocco,1654.0,45000
4412,6026542,6026542,Morocco,787.0,45000
4413,6028064,6028064,Morocco,1575.0,45000
4414,6029586,6029586,Morocco,1131.0,45000
4407,6020454,6020454,Morocco,2476.0,45000
4339,5802808,5802808,Morocco,734.0,45000
4397,6012083,6012083,Morocco,4009.0,45000
4395,6009039,6009039,Morocco,3343.0,45000
4379,5917719,5917719,Morocco,362.0,45000
4380,5985448,5985448,Morocco,200.0,45000
4381,5989253,5989253,Morocco,162.0,45000
4382,5994580,5994580,Morocco,274.0,45000
4383,5996102,5996102,Morocco,607.0,45000
4384,5997624,5997624,Morocco,966.0,45000
4385,5999146,5999146,Morocco,1076.0,45000
4396,6009800,6009800,Morocco,3235.0,45000
4386,6000668,6000668,Morocco,561.0,45000
4388,6002951,6002951,Morocco,1568.0,45000
4389,6003712,6003712,Morocco,1734.0,45000
4390,6004473,6004473,Morocco,1956.0,45000
4391,6005234,6005234,Morocco,1258.0,45000
4392,6006756,6006756,Morocco,3059.0,45000
4393,6007517,6007517,Morocco,3141.0,45000
4394,6008278,6008278,Morocco,3086.0,45000
4387,6002190,6002190,Morocco,1632.0,45000
4338,5802047,5802047,Morocco,1444.0,45000
4399,6013605,6013605,Morocco,4003.0,45000
4336,5798242,5798242,Morocco,2248.0,45000
4281,5738884,5738884,Morocco,605.0,45000
4282,5740406,5740406,Morocco,1177.0,45000
4283,5742689,5742689,Morocco,1250.0,45000
4284,5745733,5745733,Morocco,1897.0,45000
4285,5747255,5747255,Morocco,2571.0,45000
4286,5748016,5748016,Morocco,2791.0,45000
4287,5748777,5748777,Morocco,2853.0,45000
4280,5737362,5737362,Morocco,844.0,45000
4288,5749538,5749538,Morocco,2144.0,45000
4290,5751821,5751821,Morocco,3940.0,45000
4291,5754104,5754104,Morocco,5494.0,45000
4292,5754865,5754865,Morocco,4110.0,45000
4293,5757148,5757148,Morocco,9428.0,45000
4294,5757909,5757909,Morocco,8995.0,45000
4295,5759431,5759431,Morocco,7529.0,45000
4296,5760192,5760192,Morocco,6189.0,45000
4289,5751060,5751060,Morocco,3631.0,45000
4297,5761714,5761714,Morocco,8760.0,45000
4279,5735079,5735079,Morocco,690.0,45000
4277,5732035,5732035,Morocco,551.0,45000
4337,5800525,5800525,Morocco,1583.0,45000
4261,5673438,5673438,Morocco,625.0,45000
4262,5674199,5674199,Morocco,740.0,45000
4263,5676482,5676482,Morocco,684.0,45000
4264,5678004,5678004,Morocco,596.0,45000
4265,5680287,5680287,Morocco,364.0,45000
4266,5684092,5684092,Morocco,592.0,45000
4278,5733557,5733557,Morocco,452.0,45000
4267,5684853,5684853,Morocco,507.0,45000
4270,5695507,5695507,Morocco,314.0,45000
4271,5698551,5698551,Morocco,268.0,45000
4272,5706922,5706922,Morocco,211.0,45000
4273,5712249,5712249,Morocco,240.0,45000
4274,5722142,5722142,Morocco,455.0,45000
4275,5722903,5722903,Morocco,270.0,45000
4276,5730513,5730513,Morocco,522.0,45000
4268,5687897,5687897,Morocco,493.0,45000
4298,5762475,5762475,Morocco,10603.0,45000
4269,5692463,5692463,Morocco,373.0,45000
4300,5764758,5764758,Morocco,10609.0,45000
4320,5781500,5781500,Morocco,3841.0,45000
4321,5782261,5782261,Morocco,2676.0,45000
4322,5783022,5783022,Morocco,4899.0,45000
4323,5783783,5783783,Morocco,6020.0,45000
4324,5784544,5784544,Morocco,5383.0,45000
4325,5785305,5785305,Morocco,4381.0,45000
4326,5786066,5786066,Morocco,4310.0,45000
4319,5780739,5780739,Morocco,6175.0,45000
4327,5788349,5788349,Morocco,3524.0,45000
4329,5790632,5790632,Morocco,2668.0,45000
4331,5792154,5792154,Morocco,1953.0,45000
4332,5793676,5793676,Morocco,917.0,45000
4333,5794437,5794437,Morocco,2785.0,45000
4334,5795198,5795198,Morocco,2432.0,45000
4299,5763997,5763997,Morocco,11358.0,45000
4335,5795959,5795959,Morocco,2412.0,45000
4328,5789110,5789110,Morocco,3930.0,45000
4318,5779978,5779978,Morocco,6863.0,45000
4330,5791393,5791393,Morocco,3113.0,45000
4316,5778456,5778456,Morocco,8008.0,45000
4317,5779217,5779217,Morocco,7357.0,45000
4303,5767041,5767041,Morocco,9778.0,45000
4304,5767802,5767802,Morocco,9153.0,45000
4305,5768563,5768563,Morocco,10828.0,45000
4301,5765519,5765519,Morocco,8990.0,45000
4307,5770085,5770085,Morocco,10240.0,45000
4308,5770846,5770846,Morocco,7380.0,45000
4306,5769324,5769324,Morocco,10752.0,45000
4302,5766280,5766280,Morocco,5043.0,45000
4310,5773129,5773129,Morocco,9703.0,45000
4311,5773890,5773890,Morocco,9462.0,45000
4312,5775412,5775412,Morocco,6513.0,45000
4313,5776173,5776173,Morocco,4661.0,45000
4314,5776934,5776934,Morocco,2996.0,45000
4309,5772368,5772368,Morocco,9041.0,45000
4315,5777695,5777695,Morocco,7184.0,45000
7082,10127453,10127453,United Kingdom,3576.0,165844
7083,10128657,10128657,United Kingdom,2891.0,165844
7084,10129259,10129259,United Kingdom,2433.0,165844
7085,10129861,10129861,United Kingdom,2912.0,165844
7086,10130463,10130463,United Kingdom,3923.0,165844
7092,10135279,10135279,United Kingdom,3806.0,165844
7088,10131667,10131667,United Kingdom,3261.0,165844
7090,10132871,10132871,United Kingdom,2772.0,165844
7093,10135881,10135881,United Kingdom,3615.0,165844
7081,10126249,10126249,United Kingdom,4321.0,165844
7091,10134075,10134075,United Kingdom,2889.0,165844
7087,10131065,10131065,United Kingdom,3532.0,165844
7089,10132269,10132269,United Kingdom,3034.0,165844
7074,10121433,10121433,United Kingdom,4270.0,165844
7079,10125045,10125045,United Kingdom,2664.0,165844
7078,10124443,10124443,United Kingdom,3107.0,165844
7077,10123841,10123841,United Kingdom,3679.0,165844
7076,10123239,10123239,United Kingdom,4013.0,165844
7075,10122637,10122637,United Kingdom,4547.0,165844
7073,10120831,10120831,United Kingdom,3583.0,165844
7072,10120229,10120229,United Kingdom,4401.0,165844
7071,10119627,10119627,United Kingdom,4857.0,165844
7070,10118423,10118423,United Kingdom,5665.0,165844
7069,10117821,10117821,United Kingdom,6805.0,165844
7094,10137085,10137085,United Kingdom,2901.0,165844
7066,10115413,10115413,United Kingdom,6577.0,165844
7068,10117219,10117219,United Kingdom,5522.0,165844
7067,10116015,10116015,United Kingdom,6298.0,165844
7080,10125647,10125647,United Kingdom,3264.0,165844
7095,10138289,10138289,United Kingdom,3447.0,165844
7112,10149727,10149727,United Kingdom,6075.0,165844
7097,10139493,10139493,United Kingdom,4384.0,165844
7124,10157553,10157553,United Kingdom,7709.0,165844
7125,10158155,10158155,United Kingdom,6118.0,165844
7065,10114811,10114811,United Kingdom,7597.0,165844
7123,10156951,10156951,United Kingdom,8413.0,165844
7122,10156349,10156349,United Kingdom,6601.0,165844
7121,10155747,10155747,United Kingdom,4938.0,165844
7120,10155145,10155145,United Kingdom,3693.0,165844
7119,10154543,10154543,United Kingdom,4132.0,165844
7118,10153941,10153941,United Kingdom,5737.0,165844
7117,10153339,10153339,United Kingdom,6867.0,165844
7116,10152737,10152737,United Kingdom,7777.0,165844
7115,10152135,10152135,United Kingdom,8582.0,165844
7114,10151533,10151533,United Kingdom,9031.0,165844
7096,10138891,10138891,United Kingdom,4637.0,165844
7113,10150931,10150931,United Kingdom,5756.0,165844
7110,10148523,10148523,United Kingdom,6532.0,165844
7109,10147921,10147921,United Kingdom,7110.0,165844
7108,10147319,10147319,United Kingdom,6979.0,165844
7107,10146717,10146717,United Kingdom,4632.0,165844
7106,10146115,10146115,United Kingdom,3567.0,165844
7105,10145513,10145513,United Kingdom,4212.0,165844
7104,10144309,10144309,United Kingdom,5192.0,165844
7103,10143707,10143707,United Kingdom,5242.0,165844
7102,10143105,10143105,United Kingdom,5328.0,165844
7101,10141901,10141901,United Kingdom,2748.0,165844
7100,10141299,10141299,United Kingdom,3593.0,165844
7099,10140697,10140697,United Kingdom,3505.0,165844
7098,10140095,10140095,United Kingdom,3980.0,165844
7111,10149125,10149125,United Kingdom,6091.0,165844
7064,10114209,10114209,United Kingdom,8233.0,165844
7025,10081099,10081099,United Kingdom,4554.0,165844
7062,10113005,10113005,United Kingdom,7781.0,165844
7028,10085313,10085313,United Kingdom,4616.0,165844
7027,10082905,10082905,United Kingdom,3112.0,165844
7026,10081701,10081701,United Kingdom,3796.0,165844
7024,10079895,10079895,United Kingdom,5224.0,165844
7023,10079293,10079293,United Kingdom,4085.0,165844
7022,10078691,10078691,United Kingdom,3287.0,165844
7021,10078089,10078089,United Kingdom,3837.0,165844
7020,10077487,10077487,United Kingdom,4455.0,165844
7019,10076885,10076885,United Kingdom,5000.0,165844
7018,10075681,10075681,United Kingdom,6417.0,165844
7017,10074477,10074477,United Kingdom,4494.0,165844
7016,10073875,10073875,United Kingdom,5336.0,165844
7015,10073273,10073273,United Kingdom,6193.0,165844
7029,10085915,10085915,United Kingdom,4350.0,165844
7014,10072671,10072671,United Kingdom,6747.0,165844
7012,10071467,10071467,United Kingdom,8067.0,165844
7011,10070865,10070865,United Kingdom,6547.0,165844
7010,10070263,10070263,United Kingdom,5420.0,165844
7009,10069661,10069661,United Kingdom,6549.0,165844
7008,10069059,10069059,United Kingdom,7296.0,165844
7007,10068457,10068457,United Kingdom,8355.0,165844
7006,10067855,10067855,United Kingdom,9171.0,165844
7005,10067253,10067253,United Kingdom,9836.0,165844
7004,10066049,10066049,United Kingdom,7326.0,165844
7003,10065447,10065447,United Kingdom,8507.0,165844
7002,10064845,10064845,United Kingdom,9330.0,165844
7001,10064243,10064243,United Kingdom,10544.0,165844
7126,10158757,10158757,United Kingdom,4282.0,165844
7013,10072069,10072069,United Kingdom,7309.0,165844
7030,10086517,10086517,United Kingdom,3808.0,165844
7031,10087119,10087119,United Kingdom,3417.0,165844
7032,10088323,10088323,United Kingdom,5125.0,165844
7061,10111801,10111801,United Kingdom,7967.0,165844
7060,10111199,10111199,United Kingdom,8132.0,165844
7059,10110597,10110597,United Kingdom,8763.0,165844
7058,10109995,10109995,United Kingdom,9459.0,165844
7057,10108791,10108791,United Kingdom,8558.0,165844
7056,10106985,10106985,United Kingdom,9388.0,165844
7055,10106383,10106383,United Kingdom,10229.0,165844
7054,10105781,10105781,United Kingdom,10963.0,165844
7053,10105179,10105179,United Kingdom,11690.0,165844
7052,10104577,10104577,United Kingdom,9198.0,165844
7051,10103975,10103975,United Kingdom,7065.0,165844
7050,10103373,10103373,United Kingdom,7614.0,165844
7049,10102771,10102771,United Kingdom,7895.0,165844
7048,10102169,10102169,United Kingdom,8415.0,165844
7047,10101567,10101567,United Kingdom,8251.0,165844
7046,10100965,10100965,United Kingdom,8615.0,165844
7045,10100363,10100363,United Kingdom,7241.0,165844
7044,10099761,10099761,United Kingdom,5718.0,165844
7043,10099159,10099159,United Kingdom,6485.0,165844
7042,10098557,10098557,United Kingdom,6815.0,165844
7041,10096751,10096751,United Kingdom,6165.0,165844
7040,10095547,10095547,United Kingdom,3511.0,165844
7039,10094945,10094945,United Kingdom,4105.0,165844
7038,10094343,10094343,United Kingdom,4615.0,165844
7037,10093139,10093139,United Kingdom,5150.0,165844
7036,10092537,10092537,United Kingdom,5299.0,165844
7035,10091333,10091333,United Kingdom,3268.0,165844
7034,10090731,10090731,United Kingdom,3553.0,165844
7033,10088925,10088925,United Kingdom,4579.0,165844
7063,10113607,10113607,United Kingdom,9995.0,165844
7127,10159359,10159359,United Kingdom,3656.0,165844
6428,9671739,9671739,United Kingdom,19116.0,165844
7129,10160563,10160563,United Kingdom,6259.0,165844
6363,9574817,9574817,United Kingdom,3686.0,165844
6364,9575419,9575419,United Kingdom,3832.0,165844
6365,9576021,9576021,United Kingdom,3787.0,165844
6366,9576623,9576623,United Kingdom,3064.0,165844
6367,9577225,9577225,United Kingdom,2170.0,165844
6368,9577827,9577827,United Kingdom,2337.0,165844
6369,9578429,9578429,United Kingdom,3612.0,165844
6370,9579031,9579031,United Kingdom,3410.0,165844
6371,9580235,9580235,United Kingdom,2630.0,165844
6372,9580837,9580837,United Kingdom,2530.0,165844
6373,9583245,9583245,United Kingdom,3063.0,165844
6374,9584449,9584449,United Kingdom,2567.0,165844
6375,9585051,9585051,United Kingdom,2057.0,165844
6362,9573011,9573011,United Kingdom,3258.0,165844
6376,9586255,9586255,United Kingdom,1373.0,165844
6378,9590469,9590469,United Kingdom,1080.0,165844
6379,9591071,9591071,United Kingdom,1439.0,165844
6380,9592275,9592275,United Kingdom,1369.0,165844
6381,9593479,9593479,United Kingdom,1123.0,165844
6382,9594081,9594081,United Kingdom,804.0,165844
6383,9595285,9595285,United Kingdom,1099.0,165844
6384,9597693,9597693,United Kingdom,1053.0,165844
6385,9600101,9600101,United Kingdom,1103.0,165844
6386,9606121,9606121,United Kingdom,666.0,165844
6387,9609131,9609131,United Kingdom,652.0,165844
6388,9612141,9612141,United Kingdom,714.0,165844
6389,9613345,9613345,United Kingdom,713.0,165844
6390,9615151,9615151,United Kingdom,459.0,165844
6377,9587459,9587459,United Kingdom,2070.0,165844
6391,9622375,9622375,United Kingdom,808.0,165844
6361,9572409,9572409,United Kingdom,4766.0,165844
6359,9570001,9570001,United Kingdom,4739.0,165844
7000,10063641,10063641,United Kingdom,11725.0,165844
6427,9671137,9671137,United Kingdom,19671.0,165844
6333,9549533,9549533,United Kingdom,2353.0,165844
6334,9550737,9550737,United Kingdom,3039.0,165844
6335,9552543,9552543,United Kingdom,2818.0,165844
6336,9553747,9553747,United Kingdom,4463.0,165844
6337,9554349,9554349,United Kingdom,4891.0,165844
6338,9554951,9554951,United Kingdom,4824.0,165844
